"","nct_id","x"
"924","NCT00003144","Drug"
"925","NCT00003147","Biological"
"926","NCT00003148","Biological"
"927","NCT00003149","Biological"
"928","NCT00003150","Biological"
"929","NCT00003151","Dietary Supplement"
"930","NCT00003152","Biological"
"931","NCT00003153","Biological"
"932","NCT00003154","Drug"
"933","NCT00003157","Drug"
"934","NCT00003158","Drug"
"935","NCT00003159","Drug"
"936","NCT00003162","Procedure"
"937","NCT00003166","Drug"
"938","NCT00003167","Biological"
"939","NCT00003170","Dietary Supplement"
"940","NCT00003173","Biological"
"941","NCT00003174","Drug"
"942","NCT00003175","Drug"
"943","NCT00003178","Biological"
"944","NCT00003179","Drug"
"945","NCT00003185","Biological"
"946","NCT00003187","Biological"
"947","NCT00003190","Drug"
"948","NCT00003191","Drug"
"949","NCT00003192","Drug"
"950","NCT00003193","Drug"
"951","NCT00003197","Dietary Supplement"
"952","NCT00003199","Drug"
"953","NCT00003200","Drug"
"954","NCT00003202","Drug"
"955","NCT00003203","Biological"
"956","NCT00003204","Drug"
"957","NCT00003207","Drug"
"958","NCT00003209","Biological"
"959","NCT00003210","Biological"
"960","NCT00003211","Biological"
"961","NCT00003212","Drug"
"962","NCT00003213","Drug"
"963","NCT00003214","Drug"
"964","NCT00003215","Biological"
"965","NCT00003216","Drug"
"966","NCT00003217","Biological"
"967","NCT00003222","Biological"
"968","NCT00003223","Drug"
"969","NCT00003224","Biological"
"970","NCT00003225","Drug"
"971","NCT00003230","Drug"
"972","NCT00003231","Drug"
"973","NCT00003232","Drug"
"974","NCT00003234","Drug"
"975","NCT00003235","Drug"
"976","NCT00003237","Drug"
"977","NCT00003239","Biological"
"978","NCT00003245","Drug"
"979","NCT00003248","Biological"
"980","NCT00003249","Drug"
"981","NCT00003250","Drug"
"982","NCT00003254","Drug"
"983","NCT00003255","Drug"
"984","NCT00003256","Drug"
"985","NCT00003259","Drug"
"986","NCT00003263","Biological"
"987","NCT00003264","Drug"
"988","NCT00003266","Drug"
"989","NCT00003267","Procedure"
"990","NCT00003269","Biological"
"991","NCT00003274","Biological"
"992","NCT00003276","Drug"
"993","NCT00003278","Drug"
"994","NCT00003279","Biological"
"995","NCT00003280","Biological"
"996","NCT00003281","Drug"
"997","NCT00003282","Drug"
"998","NCT00003283","Drug"
"999","NCT00003287","Drug"
"1000","NCT00003288","Biological"
"1001","NCT00003290","Biological"
"1002","NCT00003291","Genetic"
"1003","NCT00003292","Drug"
"1004","NCT00003294","Biological"
"1005","NCT00003297","Drug"
"1006","NCT00003298","Drug"
"1007","NCT00003299","Drug"
"1008","NCT00003304","Drug"
"1009","NCT00003305","Drug"
"1010","NCT00003307","Drug"
"1011","NCT00003309","Biological"
"1012","NCT00003311","Biological"
"1013","NCT00003312","Radiation"
"1014","NCT00003313","Biological"
"1015","NCT00003315","Biological"
"1016","NCT00003317","Drug"
"1017","NCT00003320","Procedure"
"1018","NCT00003321","Procedure"
"1019","NCT00003322","Drug"
"1020","NCT00003323","Drug"
"1021","NCT00003324","Procedure"
"1022","NCT00003325","Procedure"
"1023","NCT00003328","Drug"
"1024","NCT00003329","Genetic"
"1025","NCT00003330","Biological"
"1026","NCT00003331","Drug"
"1027","NCT00003332","Drug"
"1028","NCT00003335","Biological"
"1029","NCT00003336","Biological"
"1030","NCT00003339","Biological"
"1031","NCT00003341","Biological"
"1032","NCT00003342","Biological"
"1033","NCT00003343","Drug"
"1034","NCT00003344","Drug"
"1035","NCT00003345","Drug"
"1036","NCT00003346","Drug"
"1037","NCT00003348","Drug"
"1038","NCT00003350","Drug"
"1039","NCT00003351","Drug"
"1040","NCT00003352","Drug"
"1041","NCT00003354","Procedure"
"1042","NCT00003356","Biological"
"1043","NCT00003357","Biological"
"1044","NCT00003358","Drug"
"1045","NCT00003359","Drug"
"1046","NCT00003360","Radiation"
"1047","NCT00003361","Drug"
"1048","NCT00003364","Drug"
"1049","NCT00003367","Dietary Supplement"
"1050","NCT00003369","Drug"
"1051","NCT00003370","Drug"
"1052","NCT00003372","Drug"
"1053","NCT00003376","Drug"
"1054","NCT00003377","Drug"
"1055","NCT00003378","Drug"
"1056","NCT00003379","Drug"
"1057","NCT00003384","Other"
"1058","NCT00003385","Drug"
"1059","NCT00003387","Drug"
"1060","NCT00003388","Biological"
"1061","NCT00003391","Biological"
"1062","NCT00003392","Biological"
"1063","NCT00003394","Drug"
"1064","NCT00003396","Biological"
"1065","NCT00003397","Biological"
"1066","NCT00003398","Biological"
"1067","NCT00003400","Biological"
"1068","NCT00003402","Drug"
"1069","NCT00003406","Drug"
"1070","NCT00003408","Biological"
"1071","NCT00003413","Biological"
"1072","NCT00003414","Biological"
"1073","NCT00003415","Drug"
"1074","NCT00003416","Biological"
"1075","NCT00003417","Drug"
"1076","NCT00003420","Procedure"
"1077","NCT00003421","Biological"
"1078","NCT00003422","Drug"
"1079","NCT00003424","Drug"
"1080","NCT00003425","Biological"
"1081","NCT00003427","Drug"
"1082","NCT00003428","Drug"
"1083","NCT00003430","Drug"
"1084","NCT00003432","Biological"
"1085","NCT00003434","Biological"
"1086","NCT00003436","Drug"
"1087","NCT00003439","Biological"
"1088","NCT00003440","Drug"
"1089","NCT00003441","Drug"
"1090","NCT00003444","Biological"
"1091","NCT00003449","Drug"
"1092","NCT00003451","Biological"
"1093","NCT00003457","Drug"
"1094","NCT00003458","Drug"
"1095","NCT00003459","Drug"
"1096","NCT00003460","Drug"
"1097","NCT00003462","Drug"
"1098","NCT00003464","Drug"
"1099","NCT00003465","Drug"
"1100","NCT00003466","Drug"
"1101","NCT00003467","Drug"
"1102","NCT00003468","Drug"
"1103","NCT00003469","Drug"
"1104","NCT00003470","Drug"
"1105","NCT00003473","Drug"
"1106","NCT00003475","Drug"
"1107","NCT00003476","Drug"
"1108","NCT00003477","Drug"
"1109","NCT00003478","Procedure"
"1110","NCT00003483","Drug"
"1111","NCT00003484","Drug"
"1112","NCT00003487","Drug"
"1113","NCT00003490","Biological"
"1114","NCT00003491","Drug"
"1115","NCT00003508","Drug"
"1116","NCT00003509","Drug"
"1117","NCT00003518","Drug"
"1118","NCT00003519","Drug"
"1119","NCT00003528","Drug"
"1120","NCT00003537","Drug"
"1121","NCT00003539","Biological"
"1122","NCT00003540","Drug"
"1123","NCT00003541","Biological"
"1124","NCT00003542","Biological"
"1125","NCT00003543","Biological"
"1126","NCT00003545","Drug"
"1127","NCT00003546","Drug"
"1128","NCT00003548","Drug"
"1129","NCT00003549","Drug"
"1130","NCT00003555","Drug"
"1131","NCT00003556","Biological"
"1132","NCT00003557","Drug"
"1133","NCT00003561","Biological"
"1134","NCT00003563","Radiation"
"1135","NCT00003565","Drug"
"1136","NCT00003566","Procedure"
"1137","NCT00003567","Biological"
"1138","NCT00003569","Drug"
"1139","NCT00003571","Genetic"
"1140","NCT00003572","Biological"
"1141","NCT00003573","Biological"
"1142","NCT00003575","Biological"
"1143","NCT00003576","Drug"
"1144","NCT00003577","Drug"
"1145","NCT00003582","Drug"
"1146","NCT00003584","Drug"
"1147","NCT00003585","Biological"
"1148","NCT00003587","Drug"
"1149","NCT00003588","Biological"
"1150","NCT00003589","Drug"
"1151","NCT00003590","Drug"
"1152","NCT00003591","Drug"
"1153","NCT00003592","Drug"
"1154","NCT00003593","Drug"
"1155","NCT00003594","Drug"
"1156","NCT00003595","Biological"
"1157","NCT00003596","Drug"
"1158","NCT00003597","Biological"
"1159","NCT00003598","Drug"
"1160","NCT00003600","Biological"
"1161","NCT00003601","Drug"
"1162","NCT00003607","Radiation"
"1163","NCT00003610","Dietary Supplement"
"1164","NCT00003611","Drug"
"1165","NCT00003613","Drug"
"1166","NCT00003615","Biological"
"1167","NCT00003620","Drug"
"1168","NCT00003621","Drug"
"1169","NCT00003623","Other"
"1170","NCT00003625","Drug"
"1171","NCT00003631","Biological"
"1172","NCT00003632","Biological"
"1173","NCT00003636","Drug"
"1174","NCT00003638","Biological"
"1175","NCT00003640","Biological"
"1176","NCT00003641","Biological"
"1177","NCT00003642","Drug"
"1178","NCT00003644","Drug"
"1179","NCT00003645","Drug"
"1180","NCT00003646","Drug"
"1181","NCT00003648","Genetic"
"1182","NCT00003653","Drug"
"1183","NCT00003656","Biological"
"1184","NCT00003657","Biological"
"1185","NCT00003658","Biological"
"1186","NCT00003659","Biological"
"1187","NCT00003661","Biological"
"1188","NCT00003662","Biological"
"1189","NCT00003665","Biological"
"1190","NCT00003666","Drug"
"1191","NCT00003671","Drug"
"1192","NCT00003673","Drug"
"1193","NCT00003674","Drug"
"1194","NCT00003675","Drug"
"1195","NCT00003677","Drug"
"1196","NCT00003682","Drug"
"1197","NCT00003684","Drug"
"1198","NCT00003685","Procedure"
"1199","NCT00003686","Drug"
"1200","NCT00003690","Drug"
"1201","NCT00003691","Biological"
"1202","NCT00003692","Procedure"
"1203","NCT00003693","Drug"
"1204","NCT00003694","Drug"
"1205","NCT00003695","Drug"
"1206","NCT00003697","Drug"
"1207","NCT00003698","Drug"
"1208","NCT00003700","Biological"
"1209","NCT00003701","Drug"
"1210","NCT00003702","Biological"
"1211","NCT00003704","Drug"
"1212","NCT00003706","Drug"
"1213","NCT00003707","Drug"
"1214","NCT00003708","Drug"
"1215","NCT00003709","Drug"
"1216","NCT00003710","Drug"
"1217","NCT00003712","Drug"
"1218","NCT00003715","Biological"
"1219","NCT00003721","Drug"
"1220","NCT00003723","Drug"
"1221","NCT00003724","Procedure"
"1222","NCT00003726","Biological"
"1223","NCT00003727","Biological"
"1224","NCT00003729","Drug"
"1225","NCT00003730","Drug"
"1226","NCT00003731","Drug"
"1227","NCT00003732","Drug"
"1228","NCT00003735","Drug"
"1229","NCT00003737","Drug"
"1230","NCT00003739","Biological"
"1231","NCT00003744","Drug"
"1232","NCT00003745","Drug"
"1233","NCT00003746","Drug"
"1234","NCT00003748","Drug"
"1235","NCT00003749","Procedure"
"1236","NCT00003750","Biological"
"1237","NCT00003751","Drug"
"1238","NCT00003752","Drug"
"1239","NCT00003755","Drug"
"1240","NCT00003757","Biological"
"1241","NCT00003760","Drug"
"1242","NCT00003761","Biological"
"1243","NCT00003762","Drug"
"1244","NCT00003764","Drug"
"1245","NCT00003765","Drug"
"1246","NCT00003766","Drug"
"1247","NCT00003768","Drug"
"1248","NCT00003771","Biological"
"1249","NCT00003772","Procedure"
"1250","NCT00003773","Drug"
"1251","NCT00003775","Drug"
"1252","NCT00003778","Drug"
"1253","NCT00003779","Biological"
"1254","NCT00003781","Drug"
"1255","NCT00003782","Drug"
"1256","NCT00003783","Biological"
"1257","NCT00003784","Drug"
"1258","NCT00003789","Drug"
"1259","NCT00003790","Genetic"
"1260","NCT00003793","Genetic"
"1261","NCT00003795","Procedure"
"1262","NCT00003796","Drug"
"1263","NCT00003798","Drug"
"1264","NCT00003799","Drug"
"1265","NCT00003803","Drug"
"1266","NCT00003805","Drug"
"1267","NCT00003811","Biological"
"1268","NCT00003812","Biological"
"1269","NCT00003814","Drug"
"1270","NCT00003817","Drug"
"1271","NCT00003819","Biological"
"1272","NCT00003820","Drug"
"1273","NCT00003824","Drug"
"1274","NCT00003825","Drug"
"1275","NCT00003828","Drug"
"1276","NCT00003829","Drug"
"1277","NCT00003830","Procedure"
"1278","NCT00003831","Procedure"
"1279","NCT00003832","Drug"
"1280","NCT00003833","Genetic"
"1281","NCT00003834","Drug"
"1282","NCT00003835","Drug"
"1283","NCT00003837","Drug"
"1284","NCT00003843","Drug"
"1285","NCT00003846","Biological"
"1286","NCT00003847","Drug"
"1287","NCT00003849","Biological"
"1288","NCT00003850","Drug"
"1289","NCT00003851","Biological"
"1290","NCT00003852","Biological"
"1291","NCT00003853","Drug"
"1292","NCT00003854","Other"
"1293","NCT00003855","Procedure"
"1294","NCT00003859","Drug"
"1295","NCT00003863","Genetic"
"1296","NCT00003868","Drug"
"1297","NCT00003869","Drug"
"1298","NCT00003870","Drug"
"1299","NCT00003871","Biological"
"1300","NCT00003873","Drug"
"1301","NCT00003875","Drug"
"1302","NCT00003877","Biological"
"1303","NCT00003880","Biological"
"1304","NCT00003882","Drug"
"1305","NCT00003883","Drug"
"1306","NCT00003884","Drug"
"1307","NCT00003888","Drug"
"1308","NCT00003890","Drug"
"1309","NCT00003891","Drug"
"1310","NCT00003892","Drug"
"1311","NCT00003893","Drug"
"1312","NCT00003894","Drug"
"1313","NCT00003895","Biological"
"1314","NCT00003896","Drug"
"1315","NCT00003897","Biological"
"1316","NCT00003898","Dietary Supplement"
"1317","NCT00003900","Drug"
"1318","NCT00003901","Other"
"1319","NCT00003902","Drug"
"1320","NCT00003903","Procedure"
"1321","NCT00003906","Drug"
"1322","NCT00003907","Drug"
"1323","NCT00003908","Drug"
"1324","NCT00003909","Drug"
"1325","NCT00003910","Drug"
"1326","NCT00003911","Radiation"
"1327","NCT00003912","Drug"
"1328","NCT00003913","Biological"
"1329","NCT00003914","Drug"
"1330","NCT00003916","Radiation"
"1331","NCT00003917","Drug"
"1332","NCT00003923","Drug"
"1333","NCT00003925","Drug"
"1334","NCT00003926","Drug"
"1335","NCT00003928","Drug"
"1336","NCT00003930","Drug"
"1337","NCT00003931","Genetic"
"1338","NCT00003934","Drug"
"1339","NCT00003935","Drug"
"1340","NCT00003937","Drug"
"1341","NCT00003938","Drug"
"1342","NCT00003941","Biological"
"1343","NCT00003943","Biological"
"1344","NCT00003944","Biological"
"1345","NCT00003945","Drug"
"1346","NCT00003950","Drug"
"1347","NCT00003951","Drug"
"1348","NCT00003953","Biological"
"1349","NCT00003955","Biological"
"1350","NCT00003956","Drug"
"1351","NCT00003957","Biological"
"1352","NCT00003958","Biological"
"1353","NCT00003959","Biological"
"1354","NCT00003960","Drug"
"1355","NCT00003963","Biological"
"1356","NCT00003966","Drug"
"1357","NCT00003967","Drug"
"1358","NCT00003968","Drug"
"1359","NCT00003970","Drug"
"1360","NCT00003972","Biological"
"1361","NCT00003974","Drug"
"1362","NCT00003976","Drug"
"1363","NCT00003981","Drug"
"1364","NCT00003982","Drug"
"1365","NCT00003989","Biological"
"1366","NCT00003991","Biological"
"1367","NCT00003992","Biological"
"1368","NCT00003993","Biological"
"1369","NCT00003994","Procedure"
"1370","NCT00003995","Biological"
"1371","NCT00003996","Drug"
"1372","NCT00003997","Drug"
"1373","NCT00003998","Drug"
"1374","NCT00004001","Drug"
"1375","NCT00004003","Drug"
"1376","NCT00004005","Drug"
"1377","NCT00004006","Biological"
"1378","NCT00004010","Biological"
"1379","NCT00004011","Drug"
"1380","NCT00004013","Biological"
"1381","NCT00004014","Drug"
"1382","NCT00004015","Drug"
"1383","NCT00004017","Procedure"
"1384","NCT00004024","Biological"
"1385","NCT00004029","Biological"
"1386","NCT00004030","Drug"
"1387","NCT00004031","Drug"
"1388","NCT00004032","Biological"
"1389","NCT00004033","Drug"
"1390","NCT00004038","Biological"
"1391","NCT00004042","Biological"
"1392","NCT00004043","Dietary Supplement"
"1393","NCT00004048","Biological"
"1394","NCT00004050","Biological"
"1395","NCT00004051","Drug"
"1396","NCT00004052","Biological"
"1397","NCT00004054","Drug"
"1398","NCT00004055","Biological"
"1399","NCT00004056","Biological"
"1400","NCT00004057","Drug"
"1401","NCT00004061","Biological"
"1402","NCT00004066","Biological"
"1403","NCT00004068","Drug"
"1404","NCT00004070","Biological"
"1405","NCT00004072","Drug"
"1406","NCT00004073","Drug"
"1407","NCT00004074","Biological"
"1408","NCT00004077","Drug"
"1409","NCT00004078","Drug"
"1410","NCT00004079","Drug"
"1411","NCT00004081","Drug"
"1412","NCT00004084","Radiation"
"1413","NCT00004085","Biological"
"1414","NCT00004087","Biological"
"1415","NCT00004091","Other"
"1416","NCT00004092","Biological"
"1417","NCT00004093","Drug"
"1418","NCT00004095","Drug"
"1419","NCT00004099","Drug"
"1420","NCT00004101","Biological"
"1421","NCT00004106","Drug"
"1422","NCT00004107","Biological"
"1423","NCT00004109","Drug"
"1424","NCT00004123","Drug"
"1425","NCT00004124","Drug"
"1426","NCT00004126","Drug"
"1427","NCT00004127","Drug"
"1428","NCT00004135","Biological"
"1429","NCT00004136","Procedure"
"1430","NCT00004137","Biological"
"1431","NCT00004138","Procedure"
"1432","NCT00004139","Drug"
"1433","NCT00004141","Drug"
"1434","NCT00004142","Drug"
"1435","NCT00004143","Drug"
"1436","NCT00004144","Drug"
"1437","NCT00004145","Biological"
"1438","NCT00004146","Radiation"
"1439","NCT00004148","Biological"
"1440","NCT00004151","Drug"
"1441","NCT00004153","Genetic"
"1442","NCT00004154","Drug"
"1443","NCT00004156","Biological"
"1444","NCT00004159","Drug"
"1445","NCT00004160","Drug"
"1446","NCT00004161","Drug"
"1447","NCT00004162","Biological"
"1448","NCT00004163","Drug"
"1449","NCT00004174","Biological"
"1450","NCT00004176","Drug"
"1451","NCT00004177","Biological"
"1452","NCT00004179","Biological"
"1453","NCT00004180","Drug"
"1454","NCT00004183","Drug"
"1455","NCT00004184","Biological"
"1456","NCT00004186","Drug"
"1457","NCT00004188","Biological"
"1458","NCT00004189","Biological"
"1459","NCT00004190","Drug"
"1460","NCT00004192","Biological"
"1461","NCT00004193","Drug"
"1462","NCT00004195","Drug"
"1463","NCT00004196","Biological"
"1464","NCT00004203","Drug"
"1465","NCT00004208","Drug"
"1466","NCT00004210","Other"
"1467","NCT00004211","Biological"
"1468","NCT00004217","Biological"
"1469","NCT00004221","Drug"
"1470","NCT00004224","Drug"
"1471","NCT00004227","Biological"
"1472","NCT00004229","Biological"
"1473","NCT00004230","Drug"
"1474","NCT00004233","Drug"
"1475","NCT00004235","Drug"
"1476","NCT00004239","Drug"
"1477","NCT00004241","Drug"
"1478","NCT00004242","Drug"
"1479","NCT00004244","Biological"
"1480","NCT00004246","Drug"
"1481","NCT00004248","Biological"
"1482","NCT00004250","Biological"
"1483","NCT00004251","Drug"
"1484","NCT00004254","Drug"
"1485","NCT00004258","Drug"
"1486","NCT00004262","Procedure"
"1487","NCT00004263","Drug"
"1488","NCT00004266","Drug"
"1489","NCT00004268","Drug"
"1490","NCT00004274","Drug"
"1491","NCT00004275","Drug"
"1492","NCT00004276","Drug"
"1493","NCT00004278","Drug"
"1494","NCT00004284","Drug"
"1495","NCT00004285","Procedure"
"1496","NCT00004286","Drug"
"1497","NCT00004287","Genetic"
"1498","NCT00004288","Drug"
"1499","NCT00004294","Genetic"
"1500","NCT00004297","Drug"
"1501","NCT00004313","Drug"
"1502","NCT00004314","Drug"
"1503","NCT00004316","Drug"
"1504","NCT00004323","Drug"
"1505","NCT00004327","Drug"
"1506","NCT00004328","Drug"
"1507","NCT00004338","Drug"
"1508","NCT00004339","Drug"
"1509","NCT00004340","Drug"
"1510","NCT00004344","Drug"
"1511","NCT00004357","Drug"
"1512","NCT00004358","Drug"
"1513","NCT00004359","Drug"
"1514","NCT00004361","Drug"
"1515","NCT00004366","Procedure"
"1516","NCT00004367","Procedure"
"1517","NCT00004373","Drug"
"1518","NCT00004376","Drug"
"1519","NCT00004380","Drug"
"1520","NCT00004382","Drug"
"1521","NCT00004387","Procedure"
"1522","NCT00004390","Drug"
"1523","NCT00004393","Drug"
"1524","NCT00004396","Drug"
"1525","NCT00004397","Drug"
"1526","NCT00004398","Drug"
"1527","NCT00004399","Drug"
"1528","NCT00004400","Drug"
"1529","NCT00004401","Drug"
"1530","NCT00004402","Drug"
"1531","NCT00004403","Drug"
"1532","NCT00004404","Drug"
"1533","NCT00004406","Drug"
"1534","NCT00004407","Drug"
"1535","NCT00004408","Drug"
"1536","NCT00004409","Drug"
"1537","NCT00004410","Drug"
"1538","NCT00004412","Drug"
"1539","NCT00004414","Drug"
"1540","NCT00004415","Device"
"1541","NCT00004416","Drug"
"1542","NCT00004419","Drug"
"1543","NCT00004420","Drug"
"1544","NCT00004421","Device"
